"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"14829","10.2533/chimia.2022.288",,"DLS:000014000014829","Enhancement of power-to-gas via multi-catalyst reactors tailoring reaction rate and heat exchange","Emanuele Moioli","false","Published (Approved)","04/2022","16250","Journal Paper","Chimia","76",,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Energy","","Catalyst design; CO2 methanation; Heat transfer; Reactor optimization",,"Energy, Physical Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"05/05/2022"
"14866","10.1107/S1600576722001765",,"DLS:000003000014866","The FUSION protein crystallization screen","Fabrice Gorrec, Dom Bellini","false","Published (Approved)","04/2022","21426","Journal Paper","Journal Of Applied Crystallography","55","310 - 319",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials","","X-ray crystallography; macromolecular crystallization; crystallization screens; protein crystals",,"Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"16/05/2022"
"14773","10.1016/j.mtcomm.2022.103531",,"DLS:00003E000014773","The effect of Ni or Co additions on the structure of Zr60Cu30Al10 bulk metallic glass revealed by high-energy synchrotron radiation","Martin E. Stiehler, Nikolaos T. Panagiotopoulos, Dean S. Keeble, Yurii P. Ivanov, Melita Menelaou, Mark R. Jolly, A. Lindsay Greer, Konstantinos Georgarakis","false","Published (Approved)","04/2022","22841","Journal Paper","Materials Today Communications","43",,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Materials","","metallic glass; atomic structure; pair distribution function; glass forming ability; X-ray Diffraction; Synchrotron radiation; disorder; confusion principle; anti-shell; emergence; TEM; DSC","Alloys","Materials Science, Metallurgy, Diffraction",,,"20/04/2022"
"14937","10.1038/s41408-022-00663-z",,"DLS:000003000014937","Validation of a small molecule inhibitor of PDE6D-RAS interaction with favorable anti-leukemic effects","Sara Canovas Nunes, Serena De Vita, Andrew Anighoro, François Autelitano, Edward Beaumont, Pamela Klingbeil, Meaghan Mcguinness, Beatrice Duvert, Chad Harris, Lu Yang, Sheela Pangeni Pokharel, Chun-Wei Chen, Monika Ermann, David A. Williams, Haiming Xu","true","Published (Approved)","04/2022","","Journal Paper","Blood Cancer Journal","12",,,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography","ALBA",,"Biology and Bio-materials, Chemistry, Medicine","","Acute lymphocytic leukaemia; Acute myeloid leukaemia; Drug development; Targeted therapies","Leukaemia","Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/06/2022"
"15256","10.1002/ejic.202200019",,"DLS:00000D000015256","A mixed-addenda Mo/W organofunctionalised hybrid polyoxometalate","Sharad S. Amin, Jamie M. Cameron, Max Winslow, E. Stephen Davies, Stephen P. Argent, David Robinson, Graham N. Newton","false","Published (Approved)","04/2022","21755","Journal Paper","European Journal Of Inorganic Chemistry","2022",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"23/09/2022"
"15632","10.1039/D2CC00707J",,"DLS:000003000015632","Development of small cyclic peptides targeting the CK2α/β interface","Eleanor L. Atkinson, Jessica Iegre, Claudio D’amore, Paul Brear, Mauro Salvi, Marko Hyvonen, David R. Spring","false","Published (Approved)","04/2022","18548","Journal Paper","Chemical Communications","58","4791 - 4794",,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"29/12/2022"
"14460","10.1016/j.bbapap.2022.140754",,"DLS:00000C000014460","Crystal structure of the Cys-NO modified YopH tyrosine phosphatase","Ruth F. Rocha, Priscila G. A. Martins, Humberto D'Muniz Pereira, Jose Brandao-Neto, Otavio Henrique Thiemann, Hernán Terenzi, Angela C. O. Menegatti","false","Published (Approved)","03/2022","25296","Journal Paper","Biochimica Et Biophysica Acta (bba) - Proteins And Proteomics","1870",,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Medicine, Chemistry","","PTP; YopH; S-nitrosylation; YopH structure; Phosphatase inhibition; Nitric oxide","Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"10/01/2022"
"14582","10.1107/S1600577521013576",,"DLS:000000000014582","A cell design for correlative hard X-ray nanoprobe and electron microscopy studies of catalysts under in situ conditions","Julia E. Parker, Miguel Gomez-Gonzalez, Yolanda Van Lishout, Husn Islam, Desiree Duran Martin, Dogan Ozkaya, Paul D. Quinn, Manfred E. Schuster","true","Published (Approved)","03/2022","20036, 22509","Journal Paper","Journal Of Synchrotron Radiation","29",,,"false",,"true","true","I14-Hard X-ray Nanoprobe",,,"Chemistry, Technique Development","",,"in situ; sample environments; multi-length scales; X-ray nanoprobes; transmission electron microscopy (TEM); synchrotrons; micro-electro-mechanical systems (MEMS)","Physical Chemistry, Technique Development - Chemistry, Catalysis, Chemistry, Diffraction, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS)",,,"16/02/2022"
"14566","10.1107/S160057752200039X",,"DLS:000006000014566","Cryo-cooled silicon crystal monochromators: a study of power load, temperature and deformation","Hossein Khosroabadi, Lucia Alianelli, Daniel G. Porter, Steve Collins, Kawal Sawhney","false","Published (Approved)","03/2022","","Journal Paper","Journal Of Synchrotron Radiation","29",,,"false",,"true","true","I16-Materials and Magnetism",,,"Physics","Optics","cryo-cooled Si monochromator; deformation modelling; lensing effect; cooling design",,"Optics, Physics",,,"14/02/2022"
"14600","10.1107/S1600577522000601",,"DLS:000000000014600","I21: an advanced high-resolution resonant inelastic X-ray scattering beamline at Diamond Light Source","Ke-Jin Zhou, Andrew Walters, Mirian Garcia-Fernandez, Thomas Rice, Matthew Hand, Abhishek Nag, Jiemin Li, Stefano Agrestini, Peter Garland, Hongchang Wang, Simon Alcock, Ioana Nistea, Brian Nutter, Nicholas Rubies, Giles Knap, Martin Gaughran, Fajin Yuan, Peter Chang, John Emmins, George Howell","false","Published (Approved)","03/2022","","Journal Paper","Journal Of Synchrotron Radiation","29",,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Physics","","synchrotron radiation; soft X-ray beamline; resonant inelastic X-ray scattering; VLS-PGM; spectrometer",,"Optics, Physics",,,"23/02/2022"
"14552","10.1016/j.jpowsour.2021.230645",,"DLS:000010000014552","The effect of cell geometry and trigger method on the risks associated with thermal runaway of lithium-ion batteries","William Q. Walker, Kylie Cooper, Peter Hughes, Ian Doemling, Mina Akhnoukh, Sydney Taylor, Jacob Darst, Julia Billman, Matthew Sharp, David Petrushenko, Rhodri Owen, Martin Pham, Thomas Heenan, Alexander Rack, Oxana Magdysyuk, Thomas Connolley, Dan Brett, Paul Shearing, Donal Finegan, Eric Darcy","false","Published (Approved)","03/2022","24112, 20903, 17641","Journal Paper","Journal Of Power Sources","524",,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing","ID19 at ESRF",,"Materials, Chemistry, Energy","","Thermal runaway; Lithium-ion battery safety; Heat output characterization; Fractional thermal runaway calorimetry; Total energy release; Heat rate; Heat flux","Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Imaging, Tomography",,,"07/02/2022"
"14599","10.1107/S2059798322000754",,"DLS:00000A000014599","Interactions between 2′-fluoro-(carbamoylpyridinyl)deschloroepibatidine analogues and acetylcholine-binding protein inform on potent antagonist activity against nicotinic receptors","Renata V. Bueno, Samuel Davis, Alice Dawson, Pauline W. Ondachi, F. Ivy Carroll, William Hunter","false","Published (Approved)","03/2022","19844","Journal Paper","Acta Crystallographica Section D Structural Biology","78",,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"acetylcholine-binding protein; biolayer interferometry; crystal structure; epibatidine derivatives; ligand-gated ion channels; nicotinic acetylcholine receptors","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/02/2022"
"14657","10.3390/ijms23062932",,"DLS:000011000014657","Effect of trehalose and ceftriaxone on the stability of aggregating-prone tau peptide containing PHF6* sequence: an SRCD study","Claudia Honisch, Federica Torni, Rohanah Hussain, Paolo Ruzza, Giuliano Siligardi","false","Published (Approved)","03/2022","23764, 25489","Journal Paper","International Journal Of Molecular Sciences","23",,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Medicine","","tau protein; intrinsically disordered proteins; tauopathies; protein aggregation; trehalose; ceftriaxone; conformational stability; synchrotron radiation circular dichroism; transmission electron microscopy",,"Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Neurology, Biophysics, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"11/03/2022"
"14646","10.1016/j.str.2022.02.005",,"DLS:000002000014646","Structures of SAS-6 coiled coil hold implications for the polarity of the centriolar cartwheel","Anastassia L. Kantsadi, Georgios N. Hatzopoulos, Pierre Gönczy, Ioannis Vakonakis","false","Published (Approved)","03/2022","12346, 18069","Journal Paper","Structure","41",,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography","SOLEIL; ID29 at ESRF",,"Biology and Bio-materials","","centriole; cartwheel; SAS-6; coiled-coil; stacking; crystallography; electron microscopy; self-assembly; complex; asymmetry",,"Structural biology, Biophysics, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/03/2022"
"14675","10.1088/1361-648X/ac5d89",,"DLS:000000000014675","Structure and reactivity of model CeO 2 surfaces","David Grinter, Geoff Thornton","false","Published (Approved)","03/2022","","Journal Paper","Journal Of Physics: Condensed Matter",,,,"false",,"false","false","",,,"Chemistry, Physics","","Ceria; STM; XPS; AP-XPS; XAS; Heterogeneous Catalysis",,"Surfaces, Physics, Physical Chemistry, Catalysis, Chemistry",,,"17/03/2022"
"14638","10.3390/ma15051836",,"DLS:000008000014638","Investigating the fibrillar ultrastructure and mechanics in keloid scars using in situ synchrotron X-ray nanomechanical imaging","Yuezhou Zhang, Dave Hollis, Rosie Ross, Tim Snow, Nick J. Terrill, Yongjie Lu, Wen Wang, John Connelly, Gianluca Tozzi, Himadri S. Gupta","false","Published (Approved)","03/2022","18524","Journal Paper","Materials","15",,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Technique Development","","keloids; hypertrophic scarring; small-angle X-ray scattering; extracellular matrix; collagen fibrils; synchrotron X-ray imaging; digital image correlation; nanomechanics",,"Health & Wellbeing, Technique Development - Life Sciences & Biotech, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"04/03/2022"
"14683","10.1002/agt2.193",,"DLS:000011000014683","Spatially resolved chiroptical study of thin films of benzo[1,2‐ b :4,5‐ b’]dithiophene‐based oligothiophenes by synchrotron radiation electronic circular dichroism imaging (SR‐ECDi) technique","Gianluigi Albano, Marcin Gorecki, Tamas Javorfi, Rohanah Hussain, Giuliano Siligardi, Gennaro Pescitelli, Lorenzo Di Bari","false","Published (Approved)","03/2022","17621","Journal Paper","Aggregate","10",,,"false",,"true","true","B23-Circular Dichroism",,,"Chemistry, Physics, Materials","","benzo[1,2-b:4,5-b’]dithiophene; circular dichroism imaging; oligothiophenes; synchrotron radiation; thin films",,"Surfaces, Physics, Physical Chemistry, Chemistry, Materials Science, interfaces and thin films, Spectroscopy, Circular Dichroism (CD)",,,"25/03/2022"
"14701","10.1128/mbio.02650-21",,"DLS:000002000014701","Contrasting modes of new world arenavirus neutralization by immunization-elicited monoclonal antibodies","Weng M. Ng, Mehmet Sahin, Stefanie A. Krumm, Jeffrey Seow, Antra Zeltina, Karl Harlos, Guido C. Paesen, Daniel D. Pinschewer, Katie J. Doores, Thomas A. Bowden","false","Published (Approved)","03/2022","14744, 19946","Journal Paper","Mbio",,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,"Argentine Hemorrhagic Fever (AHF); Bolivian Hemorrhagic Fever (BHF); Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"29/03/2022"
"14652","10.1016/j.xcrp.2022.100801",,"DLS:00001A000014652","Deep UV transparent conductive oxide thin films realized through degenerately doped wide-bandgap gallium oxide","Jiaye Zhang, Joe Willis, Zhenni Yang, Xu Lian, Wei Chen, Lai-Sen Wang, Xiangyu Xu, Tien-Lin Lee, Lang Chen, David O. Scanlon, Kelvin H. I. Zhang","false","Published (Approved)","03/2022","24219","Journal Paper","Cell Reports Physical Science","6",,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Physics","","wide-bandgap semiconductor; Ga2O3; electronic structure; transparent conducting oxide; work-function","Semiconductors","Surfaces, Physics, Hard condensed matter - structures, Electronics, Materials Science, interfaces and thin films, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS), Hard X-ray Photoelectron Spectroscopy (HAXPES)",,,"09/03/2022"
"14668","10.1111/febs.16433",,"DLS:00000C000014668","Understanding the interaction of 14‐3‐3 proteins with hDMX and hDM2: a structural and biophysical study","Sonja Srdanovic, Madita Wolter, Chi H. Trinh, Christian Ottmann, Stuart L. Warriner, Andrew J. Wilson","false","Published (Approved)","03/2022","19248","Journal Paper","The Febs Journal",,,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography","P11 at Petra III",,"Biology and Bio-materials, Medicine","","14-3-3 proteins; hDM2 and hDMX; p53 pathway; structural biology",,"Health & Wellbeing, Structural biology, Biophysics, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"15/03/2022"
"14689","10.3390/antibiotics11030396",,"DLS:00000C000014689","Studies on the reactions of biapenem with VIM metallo β-lactamases and the serine β-lactamase KPC-2","Anka Lucic, Tika R. Malla, Karina Calvopina, Catherine L. Tooke, Jurgen Brem, Michael A. Mcdonough, James Spencer, Christopher J. Schofield","false","Published (Approved)","03/2022","18069","Journal Paper","Antibiotics","11",,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Chemistry, Medicine","","carbapenems; antimicrobial resistance; metallo-β-lactamases; serine-β-lactamases; biapenem","Enzymes","Antibiotic Resistance, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/03/2022"
"14665","10.1063/5.0085788",,"DLS:000000000014665","Scanning x-ray microscopy: A sub-100 nm probe toward strain and composition in seeded horizontal Ge(110) nanowires","Michael Hanke, Carsten Richter, Felix Lange, Anna Reis, Julia Parker, Torsten Boeck","false","Published (Approved)","03/2022","22484","Journal Paper","Applied Physics Letters","120",,,"false",,"true","true","I14-Hard X-ray Nanoprobe",,,"Physics, Materials","","X-ray microscopy; X-ray diffraction; Materials analysis; Linear elasticity; Synchrotrons; Nanowires",,"Physics, Materials Science, Nanoscience/Nanotechnology, Microscopy, X-ray Microscopy, Scanning X-ray Microscopy",,,"15/03/2022"
