"sep=	"
Document type	Open Access	Number	Authors countries	Instrument	Domain	Authors	ILL Authors	Titre	Journal title	Volume	Pages	Year	Proposal number	DOI	WOS Number	DOI added
Book chapter		ILL08MA7028	Germany			Massa W.		Experimentelle Methoden						10.1007/978-3-8351-9093-1_7		
Journal article		ILL08MI7019	UK			Middlemiss D.S., Wilson C.C.		Ferromagnetism and spin transitions in prussian blue: A solid-state hybrid functional study	Physical Review B	77	155129-1-155129-13	2008		10.1103/PhysRevB.77.155129		
Article from Conference in a Book		ILL09MI7005	France (not ILL)	ORANGE		Mignot J.M.		Diffusion neutronique sous conditions extrêmes	Collection SFN	9	159-179	2008		10.1051/sfn:2008012		
Journal article		ILL08NO7038	France (not ILL)			Noguere G., Sublet J.C.		A nuclear data oriented interface code for processing applications	Annals of Nuclear Energy	35	2259-2269	2008		10.1016/j.anucene.2008.09.001		
Journal article		ILL08PE7021	Russia			Petrov G.A., Gagarski A.M., Guseva I.S., Sokolov V.E., Val'sky G.V., Vorobiev A.S., Krinitcin D.O., Shcherbakov O.A., Nikolaev D.V., Pleva Y.S., Petrova V.I., Zavarukhina T.A.		Basic results of investigations of scission neutrons in nuclear fission at low excitation energies	Physics of Atomic Nuclei	71	1137-1142	2008		10.1134/S1063778808070028		
Journal article		ILL09SC7002	France (not ILL)/Germany			Scheinost A.C., Kirsch R., Banerjee D., Fernández-Martínez A., Zaenker H., Funke H., Charlet L.		X-ray absorption and photoelectron spectroscopy investigation of selenite reduction by FeII-bearing minerals	Journal of Contaminant Hydrology	102	228-245	2008		10.1016/j.jconhyd.2008.09.018		
Article from Conference in a Book		ILL09SC7001	France (not ILL)			Schweizer J.		Structures magnétiques, densités d'aimantation et facteurs de forme magnétiques mesurés par diffraction de neutrons polarisés	Collection SFN	9	87-110	2008		10.1051/sfn:2008007		
Journal article		ILL08SH7035	France (not ILL)			Sharma K.S., Durand G., Giusti F., Olivier B., Fabiano A.S., Bazzacco P., Dahmane T., Ebel C., Popot J.L., Pucci B.		Glucose-based amphiphilic telomers designed to keep membrane proteins soluble in aqueous solutions: Synthesis and physicochemical characterization	Langmuir	24	13581-13590	2008		10.1021/la8023056		
Journal article		ILL08TE7034	UK			Telling M.T.F., Neylon C., Kilcoyne S.H., Arrighi V.		Anharmonic behavior in the multisubunit protein apoferritin as revealed by quasi-elastic neutron scattering	Journal of Physical Chemistry B	112	10873-10878	2008		10.1021/jp801779x		
Article from Conference in a Book		ILL08TR7017	USA			Trewhella J., Krueger J.K.		Small-angle solution scattering reveals information on conformational dynamics in calcium-binding proteins and in their interactions with regulatory targets	Methods in Molecular Biology	173	137-159	2008		10.1385/1592591841		
Article from Conference in a Book		ILL08VI7031	Italy			Vitale A.		The presence of Giuseppe Occhialini in the centenary of his birth						10.1007/978-88-470-0747-5_2		
Book chapter		ILL08WH7025				Wheeler J.A., Adams D., Deacon J.		Time reversal								
Journal article		ILL20WH7068	Cyprus/UK/Germany/Switzerland			White J.S., Brown S.P., Forgan E.M., Laver M., Bowell C.J., Lycett R.J., Charalambous D., Hinkov V., Erb A., Kohlbrecher J.		Observations of the configuration of the high-field vortex lattice inYBa2Cu3O7: Dependence upon temperature and angle of applied field	Physical Review B	78	174513-1-174513-13	2008	5-42-158	10.1103/PhysRevB.78.174513		
Journal article		ILL08WI7037	Germany			Willerich I., Gröhn F.		Switchable nanoassemblies from macroions and multivalent dye counterions	Chemistry - A European Journal	14	9112-9116	2008		10.1002/chem.200801167		
Journal article		ILL08ZA7015	Austria			Zawisky M., Hameed F., Dyrnjaja E., Springer J.		Digitized neutron imaging with high spatial resolution at a low power research reactor: I. Analysis of detector performance	Nuclear Instruments and Methods in Physics Research A	587	342-349	2008		10.1016/j.nima.2008.01.058		
Journal article		ILL08AK7016	France (not ILL)/Germany/Italy/Poland/Spain/Sweden/Switzerland/The Netherlands/UK/USA			Åkesson T., Aleksan R., Allanach B., Bertolucci S., Blondel A., Butterworth J., Cavalli-Sforza M., Cervera A., De Naurois M., Desch K., Egede U., Heuer R., Hoecker A., Huber P., Jungmann K., Linde F., Lombardi A., Mangano M., Mezzetto M., Onderwater G., Palanque-Delabrouille N., Peach K., Polosa A., Rondio E., Webber B., Weiglein G., Womersley J.		Towards the european strategy for particle physics: The briefing book	European Physical Journal C	51	421-500	2007		10.1140/epjc/s10052-007-0318-3		
Article from Conference in a Journal		ILL07AK7030	Russia			Aksenov V.L.		Neutron sources for investigations on extracted beams in Russia	Crystallography Reports	52	374-880	2007		10.1134/S1063774507030042		
Journal article		ILL07AL7029	Germany/UK			Albers P.W., Parker S.F.		Inelastic incoherent neutron scattering in catalysis research	Advances in Catalysis	51	99-132	2007		10.1016/S0360-0564(06)51003-X		
Journal article		ILL08BR7014	France (ILL)			Brûlet A., Lairez D., Lapp A., Cotton J.P.		Improvement of data treatment in small-angle neutron scattering	Journal of Applied Crystallography	40	165-177	2007		10.1107/S0021889806051442		
Journal article		ILL07CH7026	France (not ILL)/Germany/Poland			Chojnowski G., Przenioslo R., Sosnowska I., Bukowski M., Natter H., Hempelmann R., Fitch A., Urban V.		Microstructure evolution and grain growth kinetics in annealed nanocrystalline chromium	Journal of Physical Chemistry C	111	5599-5604	2007		10.1021/jp066993q		
Article from Conference in a Journal		ILL07CO7034	USA			Combariza A.F., Sullivan E., Auerbach S.M.		Simulating non-equilibrium dynamics of molecules confined in zeolite nanopores: Effects of implicit and explicit thermostats on microwave heated fluids	European Physical Journal Special Topics	141	93-99	2007		10.1140/epjst/e2007-00023-1		
Journal article		ILL08CO7006	USA			Commins E.D.		Electric dipole moments of elementary particles, nuclei, atoms, and molecules	Journal of the Physical Society of Japan	76	111010-1-111010-7	2007		10.1143/JPSJ.76.111010		
Journal article		ILL07DU7028	UK			Dunstone S.J., Clark J.H., Hayward M.A.		Ba7Mn5Cr2O20: Charge and chemical order	Chemical Communications		1905-1906	2007		10.1039/b703877a		
Journal article		ILL10FI7039		LADI-III	Biology	Finkelstein J.		Some like it (very) cold	Nature	432	288	2007		10.1038/432288a		
Journal article		ILL07FL7025	UK			Flood C., Cosgrove T., Espidel Y., Howell I., Revell P.		Sodium polyacrylate adsorption onto anionic and cationic silica in the presence of salts	Langmuir	23	6191-6197	2007		10.1021/la070047z		
Article from Conference in a Journal		ILL07FU7023	Japan			Fujii Y.		Neutron science and technology on J-PARC	Thin Solid Films	515	5696-5699	2007		10.1016/j.tsf.2006.12.112		
Journal article		ILL08GA7005	Russia			Gabaraev B.A., Lopatkin A.V., Tret'yakov I.T., Khmel'shchikov V.V., Aksenov V.L.		Research reactors - a look into the future	Atomic Energy	103	566-572	2007		10.1007/s10512-007-0090-3		
Journal article		ILL07GA7033	China			Gao Y., Chen C., Chai Z.		Advanced nuclear analytical techniques for metalloproteomics	Journal of Analytical Atomic Spectrometry	22	856-866	2007		10.1039/b703323k		
Journal article		ILL07HE7042	UK	LADI-III	Biology	Helliwell J.R., Chayen N.E.		Crystallography: A down to Earth approach	Nature	448	658-659	2007		10.1038/448658a		
Book chapter		ILL08JO7023	France (not ILL)			Jobic H.		Investigation of diffusion in molecular sieves by neutron scattering techniques						10.1007/978-3-540-73966-1		
Journal article		ILL07KH7031	Finland/USA			Khmelenko V.V., Kunttu H., Lee D.M.		Recent progress in studies of nanostructured impurity–helium solids	Journal of Low Temperature Physics	148	1-31	2007		10.1007/s10909-007-9353-6		
Article from Conference in a Journal		ILL08LE7009	France (not ILL)			Lefort R., Morineau D., Guégan R., Moréac A., Ecolivet C., Guendouz M.		Structure and relaxation processes of an anisotropic molecular fluid confined into 1D nanochannels	Philosophical Magazine	87	469-476	2007		10.1080/14786430600949614		
Journal article		ILL07MI7038	Portugal/UK			Mir J.A., Stephenson R., Rhodes N.J., Schooneveld E.M., Natal da Luz H., Veleso J.F.C.A., Dos Santos J.M.F., Azevedo C.D.R.		Further studies on the gain properties of a Gas Electron Multiplier with a Micro-Induction Gap Amplifying Structure (GEM-MIGAS) aimed at low-energy X-ray detection	Nuclear Instruments and Methods in Physics Research A	580	1372-1377	2007		10.1016/j.nima.2007.07.004		
Article from Conference in a Journal		ILL07NE7005	UK			Neumann K.U.		Neutron polarimetry: An experimental tool for distinguishing between conflicting magnetic structure models	Journal of Physics Condensed Matter	19	011001-1-011001-3	2007		10.1088/0953-8984/19/1/011001		
Book chapter		ILL08PE7018	Canada/USA			Pencer J., Mills T.T., Ku?erka N., Nieh M.P., Katsaras J.		Small-angle neutron scattering to detect rafts and lipid domains	Methods in Molecular Biology	398	231-244	2007		10.1007/978-1-59745-513-8		
Article from Conference in a Journal		ILL08PE7007	France (not ILL)			Pépy G.		New two-dimensional data treatment software for small-angle scattering	Journal of Applied Crystallography	40	s433-s438	2007		10.1107/S0021889807009314		
Journal article		ILL07PE7024	Belgium			Péro H., Faure J.E.		European research infrastructures for the development of nanobiotechnologies	Trends in Biotechnology	25	191-194	2007		10.1016/j.tibtech.2007.03.001		
Journal article		ILL07RO7032	France (not ILL)/The Netherlands			Robinson D.K.R., Rip A., Mangematin V.		Technological agglomeration and the emergence of clusters and networks in nanotechnology	Research Policy	36	871-879	2007		10.1016/j.respol.2007.02.003		
Book chapter		ILL08RO7027	Germany			Roessle M.W., Svergun D.I.		Neutron scattering from solutions of biological macromolecules								
Journal article		ILL07SE7037	Russia	PF2	10 Physics	Serebrov A.		Neutron beta-decay, standard model and cosmology	Physics Letters B	650	321-324	2007	3-14-165	10.1016/j.physletb.2007.05.047		
Journal article		ILL07TA7015	UK			Taylor A., Dunne M., Bennington S., Ansell S., Gardner I., Norreys P., Broome T., Findlay D., Nelmes R.		A route to the brightest possible neutron source?	Science	315	1092-1095	2007		10.1126/science.1127185		
Journal article		ILL08WH7004	UK	SALSA		Withers P.J.		Mapping residual and internal stress in materials by neutron diffraction	Comptes Rendus Physique	8	806-820	2007		10.1016/j.crhy.2007.09.015		
Journal article		ILL07WU7027	Brazil/Germany			Wurmehl S., Martins Alves M.C., Morais J., Ksenofontov V., Teixeira S.R., Machado G., Fecher G.H., Felser C.		Structural properties of the quaternary Heusler alloy Co2Cr1-xFexAl	Journal of Physics D	40	1524-1533	2007		10.1088/0022-3727/40/6/S02		
Journal article		ILL07AB7022	Russia			Abov Y.G.		On the history of the Linear Accelerator Department at the Institute for Theoretical and Experimental Physics (ITEP, Moscow)	Physics of Atomic Nuclei	69	1631-1656	2006		10.1134/S1063778806100061		
Journal article		ILL06AB7014	USA			Abrahams S.C.		Systematic prediction of new ferroelectrics in space group R3. I	Acta Crystallographica B	62	26-41	2006		10.1107/S0108768105040577		
Journal article		ILL06BA7012	France (ILL)/France (not ILL)/Italy			Bastie P., Hamelin B., Fiori F., Giuliani A., Giunta G., Rustichelli F., Gysens J.		A new method based on hard x-ray diffraction for the investigation of archaeological artefacts	Measurement Science and Technology	17	L1-L3	2006		10.1088/0957-0233/17/4/L01		
Journal article		ILL06BE7026	Germany/UK			Bentley P.M., Kilcoyne S.H.		Determination of hyperfine field distributions in amorphous magnets	Journal of Physics Condensed Matter	18	7751-7759	2006		10.1088/0953-8984/18/32/022		
Journal article		ILL07BE7018	Italy/Portugal			Berezhiani Z., Bento L.		Neutron–mirror-neutron oscillations: How fast might they be?	Physical Review Letters	96	081801-1-081801-4	2006		10.1103/PhysRevLett.96.081801		
Journal article		ILL07BI7039	USA			Billinge S.J.L.		 Structure determination and phase analysis by the use of neutron diffraction	JOM	58	47-51	2006		10.1007/s11837-006-0161-2		
Journal article		ILL07BO7020	France (not ILL)/UK			Bowman A., Allix M., Pelloquin D., Rosseinsky M.J.		Three-coordinate metal centers in extended transition metal oxides	Journal of the American Chemical Society	128	12606-12607	2006		10.1021/ja064083g		
Article from Conference in a Journal		ILL06CO7034	USA		9 Other	Colella R., Overhauser A.W.		How the COW happened	Physica B	385-386	1408-1410	2006		10.1016/j.physb.2006.05.200		
Journal article		ILL07DU7017	USA			Dutta B., Mimura Y., Mohapatra R.N.		Observable N-N oscillation in high scale seesaw models	Physical Review Letters	96	061801-1-061801-4	2006		10.1103/PhysRevLett.96.061801		
Journal article		ILL07FR7008	France (not ILL)			Frings P., Vanacken J., Detlefs C., Duc F., Lorenzo J.E., Nardone M., Billette J., Zitouni A., Bras W., Rikken G.L.J.A.		Synchrotron x-ray powder diffraction studies in pulsed magnetic fields	Review of Scientific Instruments	77	063903-1-063903-8	2006		10.1063/1.2216914		
Article from Conference in a Journal		ILL06FU7032	Japan		5 Magnetism	Fukazawa H., Hoshikawa A., Yamauchi H., Yamaguchi Y., Igawa N., Ishii Y.		Deuteron ordering in ice containing impurities: A neutron diffraction study	Physica B	385-386	113-115	2006		10.1016/j.physb.2006.05.177		
Journal article		ILL06GI7025	Czech Republic/France (not ILL)			Giot M., Beran P., Pérez O., Malo S., Hervieu M., Raveau B., Nevriva M., Knízek K., Roussel P.		Bi1-xCaxMnO3 (x = 0.4 and 0.45): X-ray single-crystal and electron microscopy study	Chemistry of Materials	18	3225-3236	2006		10.1021/cm060222h		
Book chapter		ILL07HA7002	Canada/USA		1 Biology	Harroun T.A., Wignall G.D., Katsaras J.		Neutron scattering for biology						10.1007/3-540-29111-3_1		
Journal article		ILL06HU7031	USA			Hudson B.S.		Vibrational spectroscopy using inelastic neutron scattering: Overview and outlook	Vibrational Spectroscopy	42	25-32	2006		10.1016/j.vibspec.2006.04.014		
Article from Conference in a Journal		ILL06KA7010	Japan			Katagiri M.		Cryogenic detectors for advanced neutron sources	Nuclear Instruments and Methods in Physics Research A	559	742-744	2006		10.1016/j.nima.2005.12.124		
Book chapter		ILL07KA7003	Canada/India		1 Biology	Katsaras J., Harroun T.A., Nieh M.P., Chakrapani M., Watson M.J., Raghunathan V.A.		Neutron scattering from biomaterials in complex sample environments						10.1007/3-540-29111-3_7		
Journal article		ILL06KO7013	Germany/Russia			Konarev P.V., Petoukhov M.V., Volkov V.V., Svergun D.I.		ATSAS 2.1, a program package for small-angle scattering data analysis	Journal of Applied Crystallography	39	277-286	2006		10.1107/S0021889806004699		
Article from Conference in a Journal		ILL06LA7033	Australia/France (not ILL)		7 Applied Physics, Instrumentation and Techniques	Lam T., Hauser N., Götz A., Hathaway P., Franceschini F., Rayner H., Zhang L.		GumTree—An integrated scientific experiment environment	Physica B	385-386	1330-1332	2006		10.1016/j.physb.2006.06.069		
Journal article		ILL07ME7016	Switzerland			Mesot J.		The neutron spin-echo technique at full strength	Science	312	1888-1889	2006		10.1126/science.1129459		
Journal article		ILL06MI7011	France (not ILL)			Michaut C.		E=MC2 - C'est vrai à 0,00004%	Science et Vie	1064	86-89	2006				
Journal article		ILL07OT7019	Germany			Ott H., Schuessler-Langeheine C., Schierle E., Grigoriev A.Y., Leiner V., Zabel H., Kaindl G., Weschke E.		Magnetic X-ray scattering at the M5 absorption edge of Ho	Physical Review B	74	094412-1-094412-5	2006		10.1103/PhysRevB.74.094412		
Journal article		ILL10PA7027	USA	VIVALDI	Applied Physics, Instrumentation and Techniques	Parise J.B.		High pressure studies	Reviews in Mineralogy & Geochemistry	63	205-231	2006		10.2138/rmg.2006.63.9		
Journal article		ILL10PA7026	USA	VIVALDI	Applied Physics, Instrumentation and Techniques	Parise J.B., Brown G.E.		New opportunities at emerging facilities	Elements	2	37-42	2006		10.2113/gselements.2.1.37		
Journal article		ILL23RE7045	Austria/Czech Republic/Italy			Rehacek J., Hradil Z., Perina J., Pascazio S., Facchi P., Zawisky M.		Advanced neutron imaging and sensing	Advances in Imaging and Electron Physics	142	53-157	2006		10.1016/S1076-5670(05)42002-9		
