"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF03HE6066	France (ESRF)/Germany/USA	Heggen M., Feuerbacher M., Schall P., Klein H., Fisher I.R., Canfield P.C., Urban K.	Plastic deformation of icosahedral Zn-Mg-Dy single quasicrystals	Philosophical Magazine Letters	80	129-136	2000				10.1080/095008300176254		WOS:000086139000001
Journal article		ESRF03HO6048	France (ESRF)/France (not ESRF)/USA	Horkay F., McKenna G.B., Deschamps P., Geissler E.	Neutron scattering properties of randomly cross-linked polyisoprene gels	Macromolecules	33	5215-5220	2000		LURE (Orsay)		10.1021/ma0003001		WOS:000088148600033
Journal article		ESRF03JA6037	France (ESRF)/UK	Jackson G.J., Driver S.M., Woodruff D.P., Cowie B.C.C., Jones R.G.	The structure of the Cu(111) (square root 7 x square root 7)R19°-S surface phase: A new normal-incidence X-ray standing wave study	Surface Science	453	183-190	2000		SRS (Daresbury)		10.1016/S0039-6028(00)00346-0		WOS:000087302400027
Journal article		ESRF03JO6026	France (ESRF)/France (not ESRF)	Jobic H., Fitch A.N., Combet J.	Diffusion of benzene in NaX and NaY zeolites studied by quasi-elastic neutron scattering	Journal of Physical Chemistry B	104	8491-8497	2000				10.1021/jp000994f		WOS:000089604700020
Journal article		ESRF03KA6038	France (ESRF)/Germany/USA	Kazimirov A., Cao L.X., Scherb G., Cheng L., Bedzyk M.J., Zegenhagen J.	X-ray standing-wave analysis of the rare-earth atomic positions in RBa2Cu3O7- delta thin films	Solid State Communications	114	271-276	2000		NSLS (Brookhaven)		10.1016/S0038-1098(00)00040-5		WOS:000086375300007
Journal article		ESRF03KL6032	France (ESRF)/Germany	Klein H., Feuerbacher M., Urban K.	Dislocations in Al-Pd-Mn approximants: A high resolution electron microscopy study	Materials Science and Engineering A	294-296	769-772	2000				10.1016/S0921-5093(00)01189-8		WOS:000166175900177
Article from Conference in a Book		ESRF05KO6058	France (ESRF)/Germany/Russia	Kozhevnikov I.V., Asadchikov V.E., Bukreeva I.N., Duparé A., Krivonosov Y.S., Morawe C., Ostashev V.I., Pyatakhin M.V., Ziegler E.	X-ray study of the roughness of surfaces and interfaces	Proceedings SPIE	4099	267-278	2000				10.1117/12.405809		
Journal article		ESRF03KR6082	France (ESRF)/USA	Krishnan S., Weber J.R.K., Ansell S., Hixson A.D., Nordine P.C.	Structure of liquid Al6Si2O13 (3:2 mullite)	Journal of the American Ceramic Society	83	2777-2780	2000		APS (Argonne)		10.1111/j.1151-2916.2000.tb01630.x		
Journal article		ESRF03LE6035	France (ESRF)/France (not ESRF)/UK/USA	Ledieu J., Muryn C.A., Thornton G., Cappello G., Chevrier J., Diehl R.D., Lograsso T.A., Delaney D., McGrath R.	Decomposition of the five-fold surface of Al70Pd21Mn9 at elevated temperature	Materials Science and Engineering A	294-296	871-873	2000				10.1016/S0921-5093(00)01040-6		WOS:000166175900202
Article from Conference in a Journal		ESRF03LI6039	France (ESRF)/Germany/Sweden	Lidström E., Ekstroem M., Waeppling R., Hartmann O., Kalvius G.M.	µSR study of NdGa6	Physica B	289-290	269-272	2000				10.1016/S0921-4526(00)00390-2		WOS:000087953500069
Journal article		ESRF03LI6062	France (ESRF)/USA	Littrell K.C., Urban V., Tiede D., Thiyagarajan P.	Solution structure of detergent micelles at conditions relevant to membrane protein crystallization	Journal of Applied Crystallography	33	577-581	2000					10.1107/S002188989901314X	WOS:000087248600039
Journal article		ESRF03LI6043	France (ESRF)/Sweden	Liu H.P., Colarieti-Tosti M., Broddefalk A., Andersson Y., Lidström E., Eriksson O.	On the structural polymorphism of CePt2Sn2: Experiment and theory	Journal of Alloys and Compounds	306	30-39	2000				10.1016/S0925-8388(00)00768-4		WOS:000087877000008
Journal article		ESRF03MA6071	France (ESRF)/Brazil	Magalhaes M., Figueiredo Neto A.M., Tolédano P.	Wetting-induced anisotropic structure at the interface of a glass and a sponge phase	Physical Review E	62	5847-5850	2000					10.1103/PhysRevE.62.5847	WOS:000089977000069
Journal article		ESRF00MO6007	France (ESRF)/Italy	Monaco G., Caponi S., Di Leonardo R., Fioretto D., Ruocco G.	Intramolecular origin of the fast relaxations observed in the Brillouin light scattering spectra of molecular glass formers	Physical Review E	62	R7595-R7598	2000					10.1103/PhysRevE.62.R7595	WOS:000165879400009
Journal article		ESRF03MU6028	France (ESRF)/Spain/USA	Muñoz-Páez A., Díaz-Moreno S., Sánchez Marcos E., Rehr J.J.	Importance of multiple-scattering phenomena in XAS structural determinations of [Ni(CN)4]2- in condensed phases	Inorganic Chemistry	39	3784-3790	2000		Photon Factory (Tsukuba, Japan)		10.1021/ic000274n		WOS:000088959100010
Journal article		ESRF00PA6006	Denmark/France (ESRF)/France (not ESRF)/Germany/Poland/Portugal	Paixão J.A., Ramos Silva M., Sorensen S.A., Lebech B., Lander G.H., Brown P.J., Langridge S., Talik E., Goncalves A.P.	Neutron-scattering study of the magnetic structure of DyFe4Al8 and HoFe4Al8	Physical Review B	61	6176-6188	2000				10.1103/PhysRevB.61.6176		WOS:000085707100062
Journal article		ESRF03PA6084	France (ESRF)/Germany/Italy	Pavese A., Levy D., Hoser A.	Cation distribution in synthetic zinc ferrite (Zn0.97Fe2.02O4) from in situ high-temperature neutron powder diffraction	American Mineralogist	85	1497-1502	2000					10.2138/am-2000-1020	WOS:000089728900020
Journal article		ESRF03SC6083	France (ESRF)/The Netherlands/USA	Scorzetti G., Petrescu I., Yarrow D., Fell J.W.	Cryptococcus adeliensis sp.nov., a xylanase producing basidiomycetous yeast from Antarctica	Antonie van Leeuwenhoek	77	153-157	2000				10.1023/A:1002124504936		WOS:000085422300005
Article from Conference in a Book		ESRF03ST6120	France (ESRF)/Germany	Stanzick H., Banhart J., Helfen L., Baumbach T.	In-situ monitoring of metal foam evolution and decay										
Journal article		ESRF02ST6013	France (ESRF)/Switzerland	Stepanek J., Blattmann H., Laissue J.A., Lyubimova N., Di Michel M., Slatkin D.N.	Physics study of microbeam radiation therapy with PSI-version of Monte Carlo code GEANT as a new computational tool	Medical Physics	27	1664-11675	2000					10.1118/1.599034	WOS:000088372700021
Journal article		ESRF03TH6061	France (ESRF)/USA	Thiyagarajan P., Burkoth T.S., Urban V., Seifert S., Benzinger T.L.S., Morgan D.M., Gordon D., Meredith S.C., Lynn D.G.	pH dependent self assembly of beta-amyloid(10-35) and beta-amyloid(10-35)-PEG3000	Journal of Applied Crystallography	33	535-539	2000		APS (Argonne)		10.1107/S0021889899014387		WOS:000087248600029
Journal article		ESRF03TO6068	France (ESRF)/Brazil	Tolédano P., Figueiredo Neto A.M.	Analogy between unconventional superconductivity and unconventional states of liquid crystals	Physical Review Letters	84	5540-5543	2000				10.1103/PhysRevLett.84.5540		WOS:000087522200021
Journal article		ESRF03TO6072	France (ESRF)/Brazil/France (not ESRF)	Tolédano P., Figueiredo Neto A.M., De Sant'Ana Z.A.	Phase diagrams of lyotropic cholesteric fluids	Physical Review E	61	486-492	2000					10.1103/PhysRevE.61.486	WOS:000084935200065
Journal article		ESRF03TO6030	France (ESRF)/Brazil	Tolédano P., Martins O.G., Figueiredo Neto A.M.	Coupling between tilt and polar orders in liquid crystal phases formed from achiral bent shaped molecules	Physical Review E	62	5143-5153	2000					10.1103/PhysRevE.62.5143	WOS:000089976800084
Journal article		ESRF01TR6010	France (ESRF)/France (not ESRF)/Germany	Troprès I., Grimault S., Vaeth A., Grillon E., Julien-Dolbec C., Payen J.F., Lamalle L., Décorps M.	Vessel size imaging	Magnetic Resonance in Medicine	45	397-408	2000				10.1002/1522-2594(200103)45:3<397::AID-MRM1052>3.0.CO;2-3		WOS:000167163800008
Journal article		ESRF03UR6063	France (ESRF)/USA	Urban V., Wang H.H., Thiyagarajan P., Littrell K.C., Wang H.B., Yu L.	Self-organization of OPV-PEG diblock copolymers in THF/water	Journal of Applied Crystallography	33	645-649	2000		APS (Argonne)		10.1107/S0021889899013138		WOS:000087248600054
Journal article		ESRF03WA6047	France (ESRF)/USA	Wang H., Wang H.H., Urban V.S., Littrell K.C., Yu L.	Syntheses of amphiphilic diblock copolymers containing a conjugated bock and their self-assembling properties	Journal of the American Chemical Society	122	6855-6861	2000				10.1021/ja0010812		WOS:000088522700007
Journal article		ESRF02ZH6014	France (ESRF)/USA	Zhong Z., Thomlinson W., Chapman D., Sayers D.	Implementation of diffraction-enhanced imaging experiments: at the NSLS and APS	Nuclear Instruments and Methods in Physics Research A	450	556-567	2000		NSLS (Brookhaven)		10.1016/S0168-9002(00)00308-9		WOS:000088775600037
Journal article		ESRF05BA6060	France (ESRF)/France (not ESRF)	Barbé J.C., Parayre C., Daniel M., Papoular M., Kernevez N.	High-temperature containerless viscosity measurement by gas-film levitation	International Journal of Thermophysics	20	1071-1083	1999				10.1023/A:1022698619162		WOS:000083255400008
Journal article		ESRF03BE6101	France (ESRF)/Germany/Italy/UK	Benfield R.E., Filipponi A., Morgante N., Schmid G.	Structural characterisation of the giant organometallic platinum cluster Pt309(phen*)36O30 using EXAFS	Journal of Organometallic Chemistry	573	299-304	1999		SRS (Daresbury)			10.1016/S0022-328X(98)00878-X	WOS:000078655000037
Article from Conference in a Book		ESRF04BO6109	France (ESRF)/France (not ESRF)	Borowski M., Traverse A.	Study of metal clusters in A1N using RBS, RNRA and EXAFS	AIP Conference Proceedings	497	687-692	1999						
Journal article		ESRF05MU6109	France (ESRF)/France (not ESRF)	Cloetens P., Boller E., Ludwig B., Baruchel J., Schlenker M.	Imageries d'absorption et de phase en rayonnement synchrotron	Bulletin de la Société Française de Physique	122	13-18	1999						
Article from Conference in a Journal		ESRF03DE6099	France (ESRF)/France (not ESRF)/Germany	Delobbe A., Finazzi M., Buschinger B., Trovarelli O., Geibel C., Kappler J.P., Krill G.	M4,5 absorption edges in Ce-Kondo systems	Physica B	259-261	1144-1146	1999		LURE (Orsay)			10.1016/S0921-4526(98)01074-6	WOS:000079315700495
Journal article		ESRF05EP6062	France (ESRF)/France (not ESRF)	Epelboin Y., Mocella V., Soyer A.	Optical characteritics of synchrotron sources and their influence in the simulation of X-ray topographs	Philosophical Transactions of the Royal Society A	357	2731-2739	1999				10.1098/rsta.1999.0462		WOS:000083573100011
Journal article		ESRF03ER6096	France (ESRF)/Japan/Switzerland	Erb A., Manuel A.A., Dhallé M., Marti F., Genoud J.Y., Revaz B., Junod A., Vasumathi D., Ishibashi S., Shukla A., Walker E., Fischer O., Fluekiger R., Pozzi R., Mali M., Brinkmann D.	Experimental evidence for fast cluster formation of chain oxygen vacancies in YBa2Cu3O7-delta as the origin of the fishtail anomaly	Solid State Communications	112	245-249	1999					10.1016/S0038-1098(99)00347-6	WOS:000082825500002
Journal article		ESRF00GE6001	France (ESRF)/Germany	Gerdau E., van Bürck U., Rüffer R.	Historical overview and introduction	Hyperfine Interactions	123-124	3-10	1999		HASYLAB (Hambourg)/NSLS (Brookhaven)/SSRL (Stanford)		10.1023/A:1017003419190		WOS:000085584700002
Article from Conference in a Book		ESRF05HE6168	France (ESRF)/Germany	Henning C., Nolze G.	Characterization of the preferred orientation in EXAFS samples using bragg-brentand X-ray diffraction						HASYLAB (Hambourg)/SSRL (Stanford)				
Journal article		ESRF03KR6094	France (ESRF)/USA	Krishnan S., Ansell S.	The structure of supercooled elemental liquids	Journal of Physics Condensed Matter	11	L569-L573	1999				10.1088/0953-8984/11/50/103		WOS:000084566400003
Journal article		ESRF03MI6098	France (ESRF)/UK/USA	Mitchell E., Kuhn P., Garman E.	Demystifying the synchrotron trip: a first time user's guide	Structure	7	R111-R121	1999					10.1016/S0969-2126(99)80063-X	WOS:000080577000004
Journal article		ESRF99MO6003	France (ESRF)/UK/Venezuela	Mora A.J., Fitch A.N.	The low-temperature structures of bicyclo[3.3.1]nonan-9-one and 3-azabicyclo[3.2.2]nonane	Zeitschrift für Kristallographie	214	480-485	1999		SRS (Daresbury)			10.1524/zkri.1999.214.8.480	WOS:000082092500009
Journal article		ESRF03MO6091	France (ESRF)	Morawe C., Peffen J.C., Ziegler E.	Production of X-ray multilayer coatings by decr plasma sputtering	Le Vide. Science, Techniques et Applications	54	467-472	1999						WOS:000087621300013
Journal article		ESRF99OS6002	France (ESRF)/France (not ESRF)/Norway/UK	Ostbo N.P., Goyal R., Jobic H., Fitch A.N.	The location of pyridine in sodium-silver-Y zeolite by powder synchrotron X-ray diffraction	Microporous and Mesoporous Materials	30	255-265	1999		SRS (Daresbury)		10.1016/S1387-1811(99)00036-0		WOS:000081759700005
Journal article		ESRF03RZ6092	France (ESRF)/Poland/Switzerland	Rzadkiewicz J., Chmielewska D., Ludziejewski T., Rymuza P., Sujkowski Z., Castella D., Corminboeuf F., Dousse J.C., Galley J.C., Herren C., Hoszowska J., Kern J., Polasik M., Pajek M.	He-like hole states in mid-Z atoms studied by high-resolution K X-ray spectroscopy	Physics Letters A	264	186-191	1999					10.1016/S0375-9601(99)00814-2	WOS:000084772500017
Journal article		ESRF03SC6102	France (ESRF)/France (not ESRF)/Russia	Schelokov I.A., Roshchupkin D.V., Kondakov A.S., Irzhak D.V., Brunel M., Tucoulou R.	Second generation of grazing-incidence-phase Fresnel zone plates	Optics Communications	159	278-284	1999					10.1016/S0030-4018(98)00598-7	WOS:000078208700012
Journal article		ESRF04SO6049	France (ESRF)/USA	Song C., Islam Z., Lottermoser L., Goldman A.I., Canfield P.C., Detlefs C.	Magnetostriction-induced tetragonal-to-orthorhombic phase transition in TbNi2B2C	Physical Review B	60	6223-6225	1999				10.1103/PhysRevB.60.6223		WOS:000082570400015
Journal article		ESRF00TA6004	France (ESRF)/USA	Tatchyn R., Arthur J., Boyce R., Fasso A., Montgomery J., Vylet V., Walz D., Yotam R., Freund A.K., Howells M.	X-ray optics design studies for the SLAC 1.5-15 Å Linac Coherent Light Source (LCLS)	Nuclear Instruments and Methods in Physics Research A	429	397-406	1999				10.1016/S0168-9002(99)00115-1		WOS:000084339800071
Journal article		ESRF07TE6006	France (ESRF)/Germany/Russia	Teterin Y.A., Teterin A.Y., Lebedev A.M., Dementjev A.P., Utkin I.O., Nefedov V.I., Bubner M., Reich T., Pompe S., Heise K.H., Nitsche H.	X-ray photoelectron spectroscopy investigation of the interaction of U(VI) and Fe(III) with natural humic acid in aqueous solutions	Journal für Praktische Chemie-Chemiker-Zeitung	341	773-777	1999		ESRF (Grenoble)		10.1002/(SICI)1521-3897(199911)341:8<773::AID-PRAC773>3.0.CO;2-R		WOS:000083817300008
Non-refereed Journal		ESRF05TR6176	France (ESRF)	Treille D.	LEP in the year 2000	Europhysics News	30	58-63	1999						
Journal article		ESRF05TU6098	France (ESRF)/France (not ESRF)/Russia	Tucoulou R., Brunel M., Mouget C., Roshchupkin D.V., Schelokov I.A.	Electro-acoustic modulator for X-ray based digital data transmission	European Physical Journal-Applied Physics	6	331-333	1999				10.1051/epjap:1999175		WOS:000081932400017
Journal article		ESRF05TU6063	France (ESRF)/France (not ESRF)/Russia	Tucoulou R., Brunel M., Roshchupkin D.V., Schelekov A., Colino J., Grilhe J.	Electromigration in al thin films induced by surface acoustic waves : application to imaging	IEEE Transactions on Ultrasonics, Ferroelectrics and Frequency Control	46	856-860	1999				10.1109/58.775650		WOS:000081469000011
Journal article		ESRF05VA6061	France (ESRF)/France (not ESRF)/Germany/Switzerland	Vahle A., Hübener S., Funke H., Eichler B., Jost D.T., Türler A., Brüchle W., Jägers E.	Gas chromatographic studies of oxide and hydroxide species of tungsten - model experiments with respect to the physico-chemical characterization of seaborgium	Radiochimica Acta	84	43-51	1999					10.1524/ract.1999.84.1.43	WOS:000080264100006
Journal article		ESRF03BU6067	France (ESRF)/Germany	van Bürck U., Potzel W., Schindelmann P., Shvyd'ko Y.V., Gerdau E., Leupold O., Ruetter H.D.	Pulse propagation of synchrotron radiation through a nuclear two-resonance system	Physical Review A	61	013803-1-013803-7	1999		HASYLAB (Hambourg)		10.1103/PhysRevA.61.013803		WOS:000085168800065
Journal article		ESRF05AR6067	France (ESRF)/France (not ESRF)/Germany	Arend M., Finazzi M., Schutte O., Münzenberg M., Dias A.M., Baudelet F., Giorgetti C., Dartyge E., Schaaf P., Kappler J.P., Krill G., Felsch W.	4f and 5d magnetic moments in highly correlated [Ce/La/Fe] and [La/Ce/Fe] multilayers studied by x-ray magnetic circular dichroism	Physical Review B	57	2174-2187	1998				10.1103/PhysRevB.57.2174		WOS:000071834900034
Article from Conference in a Journal		ESRF05BA6069	France (ESRF)/France (not ESRF)	Babonneau D., Naudon A., Cabioc'H T., Thiaudière D., Lyon O., Petroff F.	Etude morphologique d'agrégats inclus dans des couches minces superficielles par diffusion centrale des rayons X en incidence rasante	Journal de Physique IV	8	Pr5-295-Pr5-302	1998					10.1051/jp4:1998537	WOS:000076767100038
Journal article		ESRF05BR6074	France (ESRF)/The Netherlands/UK	Bryant P.J., Gleeson H.F., Ryan A.J., Fairclough J.P.A., Bogg D., Goossens J.G.P., Bras W.	Raman spectroscopy combined with small angle x-ray scattering and wide angle x-ray scattering as a tool for the study of phase transitions in polymers	Review of Scientific Instruments	69	2114-2117	1998				10.1063/1.1148907		WOS:000073642400034
Article from Conference in a Journal		ESRF05CO6072	France (ESRF)/USA	Coles M.E., Hazlett R.D., Muegge E.L., Andrews B., Dowd B., Siddons P., Peskin A., Spanne P., Soll W.E.	Developments in synchrotron X-ray microtomography with applications to flow in porous media	SPE Reservoir Evaluation and Engineering	1	288-296	1998					10.2118/50985-PA	WOS:000075972700002
